StateAbbr,StateDesc,CountyName,CountyFIPS,Geolocation,TotalPopulation,TotalPop18plus,SLEEP_CrudePrev,SLEEP_Crude95CI,SLEEP_AdjPrev,SLEEP_Adj95CI
NE,Nebraska,Lancaster,31109,POINT (-96.6877342192377 40.7841315891731),324756,252856,29.6,"(26.1, 33.4)",30.3,"(26.8, 34.0)"
GA,Georgia,Bleckley,13023,POINT (-83.3276896179131 32.4345831509728),12257,9793,38.7,"(31.9, 45.7)",39.8,"(33.0, 47.0)"
MD,Maryland,Baltimore,24005,POINT (-76.635956565388 39.4596984571411),846161,664543,36.2,"(33.1, 39.5)",37.2,"(34.1, 40.5)"
VA,Virginia,Westmoreland,51193,POINT (-76.8022000014334 38.1119026327638),18712,15321,38.1,"(31.7, 44.8)",40.1,"(33.5, 46.8)"
OH,Ohio,Lorain,39093,POINT (-82.1508887298398 41.2956651025634),316268,248544,38.9,"(33.6, 43.9)",40.2,"(34.8, 45.2)"
TX,Texas,Rains,48379,POINT (-95.7937641359223 32.8701771320508),12823,10285,37.2,"(30.5, 44.9)",38.8,"(31.9, 46.7)"
NY,New York,Yates,36123,POINT (-77.1047181626433 42.6332600765991),24451,19056,36.6,"(30.6, 43.2)",38.0,"(32.0, 44.7)"
WV,West Virginia,Pleasants,54073,POINT (-81.1611582140674 39.3705911266091),7586,6158,42.6,"(35.6, 50.1)",43.4,"(36.3, 51.0)"
IA,Iowa,Grundy,19075,POINT (-92.7914478589169 42.4018595971534),12356,9477,31.7,"(25.8, 37.8)",32.9,"(26.9, 39.2)"
KS,Kansas,Osborne,20141,POINT (-98.7679100039503 39.3503117317452),3490,2678,31.4,"(25.2, 37.9)",33.7,"(27.2, 40.5)"
IL,Illinois,Jackson,17077,POINT (-89.3823255393244 37.7849171126003),52617,42702,38.1,"(31.0, 45.8)",39.8,"(32.5, 47.5)"
UT,Utah,Rich,49033,POINT (-111.244381758002 41.6321339779205),2628,1909,33.0,"(26.4, 40.1)",34.9,"(28.0, 42.1)"
MS,Mississippi,Tishomingo,28141,POINT (-88.2392465188954 34.7404341978864),18619,14655,34.8,"(28.1, 41.9)",36.1,"(29.3, 43.3)"
TX,Texas,Hale,48189,POINT (-101.826850260532 34.0704618975684),31827,23426,41.0,"(33.9, 48.5)",41.6,"(34.5, 49.1)"
GA,Georgia,Union,13291,POINT (-83.9906778137302 34.8338420067359),26388,22398,34.4,"(27.8, 41.5)",37.0,"(30.3, 44.2)"
KY,Kentucky,Logan,21141,POINT (-86.8787139815547 36.8597098212356),27877,21161,39.3,"(32.3, 46.6)",40.1,"(33.1, 47.6)"
ND,North Dakota,Traill,38097,POINT (-97.1616469360157 47.4540869337137),7958,6115,31.4,"(25.2, 38.0)",33.2,"(26.7, 39.9)"
IN,Indiana,Floyd,18043,POINT (-85.9067422157132 38.3191788839155),80714,62706,37.6,"(31.9, 43.3)",38.2,"(32.5, 43.9)"
SC,South Carolina,Greenville,45045,POINT (-82.3702811193213 34.894356634531),547950,423982,32.1,"(28.2, 36.0)",32.6,"(28.6, 36.5)"
TX,Texas,Lee,48287,POINT (-96.965597939337 30.3108473506794),17954,14221,39.6,"(32.4, 47.3)",40.5,"(33.2, 48.2)"
LA,Louisiana,St. Mary,22101,POINT (-91.4439205879075 29.7050166710498),47789,36391,43.2,"(35.9, 50.0)",44.4,"(37.0, 51.2)"
WV,West Virginia,Wetzel,54103,POINT (-80.6376146428537 39.6054037396684),14025,11150,44.6,"(37.4, 51.8)",46.2,"(39.0, 53.4)"
KS,Kansas,Nemaha,20131,POINT (-96.0140421153943 39.7834139462857),10115,7405,31.6,"(25.6, 38.1)",33.8,"(27.6, 40.6)"
ND,North Dakota,Morton,38059,POINT (-101.280867829617 46.7156269060816),33710,25785,33.7,"(28.4, 39.1)",34.3,"(29.0, 39.8)"
MN,Minnesota,Itasca,27061,POINT (-93.6320100361171 47.5091860415008),45205,36175,27.1,"(22.3, 32.3)",28.8,"(23.7, 34.2)"
OH,Ohio,Darke,39037,POINT (-84.61951761493 40.1332727231473),51529,39444,33.7,"(28.1, 39.6)",35.0,"(29.4, 41.0)"
MT,Montana,Dawson,30021,POINT (-104.899485791998 47.2663856745008),8830,6937,33.2,"(27.4, 39.5)",34.5,"(28.6, 40.9)"
AK,Alaska,Wrangell,2275,POINT (-132.033291099899 56.3275352874816),2070,1682,34.0,"(27.7, 40.9)",36.8,"(30.2, 44.0)"
TX,Texas,Jones,48253,POINT (-99.8787874686068 32.7398912663805),19935,16535,41.5,"(34.0, 49.2)",41.8,"(34.3, 49.5)"
UT,Utah,Daggett,49009,POINT (-109.50763685378 40.8872477333969),1014,799,33.3,"(26.5, 40.6)",35.3,"(28.2, 42.7)"
IA,Iowa,Benton,19011,POINT (-92.0656245633104 42.0802644562112),25711,19875,33.8,"(27.3, 40.3)",34.7,"(28.0, 41.2)"
CO,Colorado,Logan,8075,POINT (-103.109509593953 40.7247385423721),20823,17077,33.7,"(27.6, 40.3)",34.9,"(28.6, 41.5)"
IA,Iowa,Winneshiek,19191,POINT (-91.8433672820994 43.2907270901496),19974,16305,26.8,"(21.6, 32.6)",28.8,"(23.4, 34.9)"
NE,Nebraska,Thurston,31173,POINT (-96.5439851418501 42.158194061662),6507,4191,35.6,"(29.8, 41.4)",36.4,"(30.6, 42.3)"
TX,Texas,Brown,48049,POINT (-98.9996518461855 31.7744979741381),38373,30594,37.8,"(31.0, 44.9)",39.2,"(32.2, 46.3)"
KS,Kansas,Harper,20077,POINT (-98.0755750479481 37.1916643247939),5323,3974,35.1,"(28.6, 42.2)",36.8,"(30.1, 44.0)"
GA,Georgia,Chattooga,13055,POINT (-85.345236938921 34.4750251859624),24936,19468,36.9,"(30.3, 44.5)",38.0,"(31.3, 45.7)"
KY,Kentucky,Powell,21197,POINT (-83.8237405874821 37.8307798699605),13083,9967,39.4,"(31.7, 47.0)",40.0,"(32.3, 47.7)"
NC,North Carolina,Granville,37077,POINT (-78.6528560993089 36.3038620044075),61903,49520,36.0,"(29.0, 43.1)",36.6,"(29.5, 43.8)"
GA,Georgia,Barrow,13013,POINT (-83.7128801451183 33.9928758721442),89299,67125,37.8,"(31.5, 44.0)",38.0,"(31.7, 44.2)"
IL,Illinois,Franklin,17055,POINT (-88.9238685944114 37.9921595158738),37242,29208,38.4,"(31.0, 46.2)",39.6,"(32.0, 47.5)"
SC,South Carolina,Newberry,45071,POINT (-81.6000382404676 34.2898893451519),38247,30135,35.7,"(30.2, 41.3)",37.0,"(31.4, 42.7)"
IA,Iowa,Jackson,19097,POINT (-90.5741475671032 42.1716060690735),19324,15096,34.6,"(28.4, 41.1)",36.0,"(29.7, 42.6)"
IN,Indiana,Hancock,18059,POINT (-85.7732724399987 39.8234613757197),83070,64147,34.3,"(28.8, 40.3)",34.9,"(29.3, 40.9)"
IN,Indiana,Knox,18083,POINT (-87.4186758135076 38.6897913410139),35789,28246,33.2,"(27.3, 39.4)",34.2,"(28.2, 40.5)"
MI,Michigan,Alpena,26007,POINT (-83.628544135156 45.0348307267565),28847,23571,33.1,"(26.7, 40.1)",35.0,"(28.4, 42.2)"
TN,Tennessee,Roane,47145,POINT (-84.523444001418 35.8476810839308),55082,44816,38.3,"(31.2, 45.3)",39.7,"(32.5, 46.8)"
OR,Oregon,Wallowa,41063,POINT (-117.180924426367 45.5797862976086),7659,6152,29.6,"(23.5, 36.2)",31.9,"(25.5, 38.7)"
KS,Kansas,Trego,20195,POINT (-99.8728444769311 38.9146721805298),2752,2246,34.5,"(28.0, 41.5)",36.4,"(29.7, 43.5)"
OH,Ohio,Warren,39165,POINT (-84.1666616383255 39.4277223308555),249778,191037,34.9,"(29.6, 40.3)",35.2,"(29.9, 40.7)"
OK,Oklahoma,Grant,40053,POINT (-97.7860574259311 36.7961456261704),4124,3126,36.3,"(29.5, 43.4)",38.0,"(31.0, 45.2)"
VT,Vermont,Caledonia,50005,POINT (-72.1022829432441 44.4646813243613),30579,24948,34.5,"(30.1, 39.1)",36.0,"(31.5, 40.7)"
MN,Minnesota,Lac qui Parle,27073,POINT (-96.1736116223812 44.9958328727359),6689,5278,28.7,"(23.0, 35.4)",30.7,"(24.7, 37.7)"
TX,Texas,Schleicher,48413,POINT (-100.538360501856 30.8975258274711),2357,1812,38.1,"(34.3, 42.1)",39.7,"(35.9, 43.8)"
GA,Georgia,Houston,13153,POINT (-83.6661715185064 32.4584163130638),169631,126706,44.2,"(38.5, 49.9)",44.8,"(39.1, 50.5)"
WY,Wyoming,Goshen,56015,POINT (-104.353415965095 42.0879169606802),12562,10090,30.5,"(24.8, 36.8)",32.4,"(26.5, 38.9)"
NM,New Mexico,Valencia,35061,POINT (-106.808801689614 34.715292608863),78080,60271,34.4,"(28.8, 40.5)",35.6,"(29.8, 41.8)"
NC,North Carolina,Surry,37171,POINT (-80.6880595387123 36.4143133430213),71403,56506,32.7,"(26.6, 39.4)",33.7,"(27.4, 40.4)"
FL,Florida,Collier,12021,POINT (-81.3476396087672 26.1107666888152),397994,333463,29.9,"(25.1, 34.8)",33.2,"(28.1, 38.3)"
LA,Louisiana,Concordia,22029,POINT (-91.6397306853731 31.446018804467),18116,13807,42.3,"(35.1, 50.0)",43.8,"(36.4, 51.6)"
WV,West Virginia,Monroe,54063,POINT (-80.5505495429756 37.5604387985945),12296,9870,40.3,"(33.7, 47.5)",42.4,"(35.6, 49.7)"
VA,Virginia,Dickenson,51051,POINT (-82.3509910253429 37.1259725353202),13725,11100,37.2,"(30.5, 44.2)",39.2,"(32.2, 46.4)"
NM,New Mexico,Torrance,35057,POINT (-105.850629505811 34.6404731203673),15454,12228,34.4,"(27.8, 41.5)",36.0,"(29.3, 43.2)"
MI,Michigan,Gratiot,26057,POINT (-84.6049687175379 43.2928044923055),41100,33173,31.9,"(26.0, 38.3)",33.2,"(27.0, 39.7)"
WA,Washington,Garfield,53023,POINT (-117.544668771271 46.4315035506264),2363,1858,31.2,"(25.6, 37.3)",32.8,"(27.1, 39.0)"
TN,Tennessee,Anderson,47001,POINT (-84.199285311983 36.1186771576853),78913,62377,36.5,"(30.2, 43.5)",37.1,"(30.7, 44.0)"
MI,Michigan,Iron,26071,POINT (-88.5304103392553 46.2088081332416),11622,9599,33.2,"(26.5, 40.3)",35.0,"(28.1, 42.3)"
ID,Idaho,Gem,16045,POINT (-116.399193305642 44.0615850872129),20418,15931,31.5,"(26.1, 37.3)",32.8,"(27.2, 38.8)"
LA,Louisiana,Plaquemines,22075,POINT (-89.6232796953723 29.4342286484266),22516,17057,39.4,"(32.9, 46.8)",39.8,"(33.2, 47.1)"
GA,Georgia,Crawford,13079,POINT (-83.9862649166093 32.7141953769698),12140,9701,36.9,"(29.9, 44.9)",37.8,"(30.7, 45.9)"
WI,Wisconsin,Chippewa,55017,POINT (-91.2799726300936 45.0694319590576),66807,52613,32.7,"(27.2, 38.5)",33.7,"(28.1, 39.6)"
UT,Utah,Utah,49049,POINT (-111.670385454352 40.1199624151534),702434,482513,31.3,"(28.0, 34.6)",31.8,"(28.5, 35.2)"
MO,Missouri,Jackson,29095,POINT (-94.3462755300452 39.0085044688744),716531,552531,34.2,"(30.7, 37.8)",34.8,"(31.1, 38.4)"
IA,Iowa,Muscatine,19139,POINT (-91.112774938867 41.4838849011589),42377,32259,33.5,"(27.8, 39.5)",34.4,"(28.7, 40.5)"
TX,Texas,Fisher,48151,POINT (-100.402132930717 32.7427738295493),3622,2823,36.7,"(33.4, 40.3)",38.4,"(35.0, 42.1)"
VA,Virginia,Roanoke,51161,POINT (-80.0681535863564 37.2695975499494),96914,78151,31.3,"(25.8, 37.9)",32.4,"(26.8, 39.1)"
MN,Minnesota,St. Louis,27137,POINT (-92.4705912498966 47.6029788844163),199532,162877,33.2,"(29.7, 37.2)",34.5,"(30.9, 38.6)"
TN,Tennessee,Macon,47111,POINT (-86.0074972615789 36.5321610381815),26229,19765,37.7,"(30.7, 45.2)",38.3,"(31.3, 45.9)"
MO,Missouri,Laclede,29105,POINT (-92.5904087183202 37.6581746940182),36313,27306,39.2,"(32.5, 46.3)",40.1,"(33.3, 47.3)"
ID,Idaho,Washington,16087,POINT (-116.784993019521 44.452704019582),11087,8643,31.7,"(25.5, 38.2)",34.0,"(27.5, 40.8)"
MN,Minnesota,Red Lake,27125,POINT (-96.0956349182591 47.8716783851504),3874,2963,29.9,"(23.5, 36.5)",30.9,"(24.3, 37.6)"
MO,Missouri,Schuyler,29197,POINT (-92.5207734108332 40.4702342197874),4002,2945,36.9,"(30.1, 44.0)",38.7,"(31.8, 45.8)"
PA,Pennsylvania,Crawford,42039,POINT (-80.1061210135006 41.6847591926548),82670,65836,35.9,"(29.6, 42.6)",37.6,"(31.1, 44.4)"
KY,Kentucky,Clark,21049,POINT (-84.1474184971483 37.9706526004069),37061,28913,41.0,"(33.6, 48.6)",41.8,"(34.4, 49.4)"
GA,Georgia,Treutlen,13283,POINT (-82.5674600633275 32.4037481021717),6365,4926,39.5,"(32.2, 46.4)",40.6,"(33.2, 47.6)"
TN,Tennessee,Haywood,47075,POINT (-89.284079406087 35.5828612383322),17550,13752,43.1,"(35.8, 50.6)",44.7,"(37.3, 52.3)"
NC,North Carolina,Stokes,37169,POINT (-80.2396598174591 36.4019024419799),45175,36874,31.7,"(25.2, 38.9)",33.0,"(26.4, 40.3)"
IL,Illinois,Knox,17095,POINT (-90.2132758481666 40.9319133522118),48640,38919,36.7,"(29.8, 44.4)",38.6,"(31.5, 46.4)"
MO,Missouri,Miller,29131,POINT (-92.4284178143101 38.2144075628273),25403,19383,36.6,"(30.2, 43.3)",38.0,"(31.4, 44.7)"
MN,Minnesota,Lyon,27083,POINT (-95.8390816477245 44.4133857172343),25262,18614,30.4,"(24.3, 36.9)",31.4,"(25.1, 37.9)"
GA,Georgia,Haralson,13143,POINT (-85.2110568973419 33.7943288253101),31337,23729,37.2,"(30.7, 43.9)",37.8,"(31.2, 44.5)"
TX,Texas,Deaf Smith,48117,POINT (-102.605245899508 34.9651051857135),18377,12686,41.5,"(33.7, 49.3)",42.1,"(34.3, 49.9)"
KS,Kansas,Crawford,20037,POINT (-94.8517833125424 37.5072682724121),39078,30517,34.2,"(29.1, 39.8)",35.3,"(30.1, 40.9)"
KS,Kansas,Wilson,20205,POINT (-95.7433443604904 37.5593237323067),8622,6558,34.2,"(27.9, 40.9)",36.1,"(29.6, 43.1)"
MO,Missouri,Cape Girardeau,29031,POINT (-89.6846025463066 37.3842882926918),82899,65412,37.6,"(31.5, 43.9)",39.3,"(33.1, 45.7)"
NC,North Carolina,Durham,37063,POINT (-78.8762704368696 36.0359200892271),332680,268509,33.4,"(28.3, 38.8)",33.7,"(28.5, 39.1)"
IN,Indiana,Fulton,18049,POINT (-86.2635207365853 41.0469832521579),20327,15583,36.6,"(29.9, 43.9)",38.0,"(31.3, 45.5)"
WV,West Virginia,Mason,54053,POINT (-82.0265180831264 38.7697766470729),25000,19931,41.4,"(34.8, 48.1)",43.2,"(36.4, 50.0)"
IA,Iowa,Emmet,19063,POINT (-94.6785048089548 43.3778884439615),9176,7498,32.7,"(26.4, 39.3)",34.2,"(27.7, 40.9)"
TN,Tennessee,Sevier,47155,POINT (-83.5246779154175 35.7845235705613),98789,78906,37.2,"(30.8, 43.8)",38.7,"(32.2, 45.3)"
AR,Arkansas,Dallas,5039,POINT (-92.6542603960231 33.9697415127666),6191,4962,43.6,"(36.2, 51.3)",45.8,"(38.2, 53.6)"
AL,Alabama,Marshall,1095,POINT (-86.306202322979 34.3673847093536),99423,74082,39.1,"(32.5, 46.2)",40.3,"(33.6, 47.4)"
AL,Alabama,Coffee,1031,POINT (-85.9880914738148 31.4024803007311),54805,41812,40.5,"(34.4, 46.7)",41.3,"(35.0, 47.5)"
NC,North Carolina,Forsyth,37067,POINT (-80.2562678118814 36.1306194708921),389157,302280,33.4,"(28.0, 39.0)",34.2,"(28.7, 39.8)"
AR,Arkansas,Ouachita,5103,POINT (-92.882040791321 33.593253927504),22049,17132,41.0,"(34.6, 47.5)",42.5,"(36.0, 49.2)"
CA,California,Inyo,6027,POINT (-117.411112581295 36.5114226868129),18718,14942,31.8,"(25.5, 38.7)",33.6,"(26.9, 40.6)"
TX,Texas,Bexar,48029,POINT (-98.5198676417665 29.4490016256298),2059530,1553113,41.0,"(37.4, 44.6)",41.2,"(37.6, 44.8)"
IA,Iowa,Lyon,19119,POINT (-96.2101821121479 43.3806078140642),12179,8777,30.5,"(24.6, 36.9)",31.7,"(25.7, 38.2)"
NE,Nebraska,Loup,31115,POINT (-99.4544041549247 41.913719606335),599,487,29.7,"(23.5, 36.2)",32.1,"(25.6, 38.9)"
AK,Alaska,Aleutians West,2016,POINT (-110.244912258458 52.7943036111183),5122,4630,40.2,"(34.2, 48.0)",38.9,"(32.9, 46.6)"
MO,Missouri,Worth,29227,POINT (-94.4221131218741 40.4790917768255),1955,1589,39.2,"(31.8, 46.7)",41.2,"(33.6, 48.7)"
TX,Texas,Medina,48325,POINT (-99.1102281200746 29.3554244765575),53723,41605,37.2,"(30.6, 43.7)",38.2,"(31.6, 44.7)"
VA,Virginia,Henrico,51087,POINT (-77.4061052897589 37.5380714502749),333962,261268,36.4,"(31.8, 41.2)",37.0,"(32.4, 41.8)"
KS,Kansas,Stafford,20185,POINT (-98.7176238337755 38.0310391307488),3993,3016,34.6,"(27.9, 41.5)",36.3,"(29.4, 43.3)"
AL,Alabama,Tuscaloosa,1125,POINT (-87.5254019048087 33.2894088277374),236780,189291,41.0,"(35.6, 46.3)",41.9,"(36.5, 47.2)"
NY,New York,Steuben,36101,POINT (-77.3836171753995 42.267847407688),92599,73029,37.5,"(31.2, 44.1)",39.4,"(33.0, 46.2)"
MS,Mississippi,Itawamba,28057,POINT (-88.3612530065105 34.27980367357),23903,18903,32.0,"(25.6, 38.8)",33.1,"(26.6, 40.0)"
KY,Kentucky,Boyd,21019,POINT (-82.6878142037453 38.3593442053016),48110,37863,36.9,"(30.8, 43.4)",38.0,"(31.8, 44.5)"
AR,Arkansas,Sevier,5133,POINT (-94.2415839878892 33.9971085707583),15686,11258,39.7,"(32.9, 46.9)",40.2,"(33.3, 47.4)"
MI,Michigan,Osceola,26133,POINT (-85.3253482143316 43.9897989747798),23274,18122,34.2,"(27.8, 41.0)",36.0,"(29.4, 43.0)"
WI,Wisconsin,Jefferson,55055,POINT (-88.7759315522696 43.0208620651204),85784,69136,31.0,"(25.3, 37.3)",31.7,"(25.9, 38.0)"
WI,Wisconsin,Walworth,55127,POINT (-88.5418387513161 42.6685116518019),105380,85160,31.4,"(26.1, 37.1)",33.1,"(27.6, 38.9)"
CO,Colorado,Kit Carson,8063,POINT (-102.602737387319 39.3053193462633),6961,5213,31.5,"(24.8, 38.4)",32.5,"(25.8, 39.6)"
NC,North Carolina,Buncombe,37021,POINT (-82.530385679713 35.6109780509856),273589,225801,26.9,"(22.0, 32.1)",27.7,"(22.8, 33.1)"
IL,Illinois,Washington,17189,POINT (-89.4106148709646 38.3525179996094),13643,10811,34.6,"(27.9, 42.5)",36.0,"(29.2, 44.0)"
TN,Tennessee,McNairy,47109,POINT (-88.5635110563889 35.1757083398811),25988,20408,38.4,"(32.1, 46.8)",39.6,"(33.2, 48.1)"
NY,New York,Ulster,36111,POINT (-74.2585098574373 41.8880474981802),182319,151775,35.6,"(30.2, 40.8)",37.2,"(31.6, 42.5)"
TX,Texas,Navarro,48349,POINT (-96.4726518605146 32.0468217387349),54636,40291,39.8,"(32.6, 47.6)",40.8,"(33.4, 48.6)"
GA,Georgia,Evans,13109,POINT (-81.8866652658827 32.1567842852274),10695,8027,40.8,"(33.9, 48.5)",41.7,"(34.7, 49.4)"
IA,Iowa,Sac,19161,POINT (-95.1054248606843 42.386203609779),9673,7510,33.7,"(27.2, 40.5)",35.8,"(29.0, 42.8)"
MO,Missouri,Chariton,29041,POINT (-92.9629523491949 39.5153892408596),7386,5699,36.1,"(29.3, 43.2)",37.8,"(30.9, 45.0)"
MN,Minnesota,Wilkin,27167,POINT (-96.4682554328919 46.3570258739156),6350,4911,29.9,"(23.8, 36.5)",30.9,"(24.7, 37.6)"
PA,Pennsylvania,Erie,42049,POINT (-80.0327592687448 41.9924719108558),267689,212575,36.6,"(31.6, 42.0)",37.8,"(32.7, 43.3)"
MT,Montana,Jefferson,30043,POINT (-112.094066480625 46.1484350397483),12826,10257,30.2,"(24.5, 36.1)",30.9,"(25.1, 36.9)"
LA,Louisiana,Beauregard,22011,POINT (-93.3432980720676 30.6485062033993),36570,27360,35.9,"(29.7, 42.9)",36.7,"(30.3, 43.6)"
CO,Colorado,Cheyenne,8017,POINT (-102.603247709498 38.8281509160219),1732,1307,29.7,"(23.5, 36.5)",31.4,"(25.0, 38.5)"
GA,Georgia,Pierce,13229,POINT (-82.2116956124654 31.3580822683896),20168,15217,35.3,"(28.7, 42.6)",35.8,"(29.2, 43.1)"
SD,South Dakota,Butte,46019,POINT (-103.507595012266 44.9055759671388),10774,8085,31.2,"(24.9, 37.9)",32.6,"(26.1, 39.5)"
FL,Florida,Orange,12095,POINT (-81.3236333626814 28.514472459873),1452726,1145993,41.2,"(36.6, 45.8)",41.4,"(36.8, 46.0)"
IL,Illinois,Christian,17021,POINT (-89.277110575745 39.5457095688036),33436,27126,36.5,"(29.2, 43.9)",37.6,"(30.2, 45.1)"
OK,Oklahoma,Blaine,40011,POINT (-98.4333112930991 35.8752977571278),8409,6240,36.7,"(29.9, 43.6)",38.3,"(31.4, 45.4)"
AK,Alaska,Prince of Wales-Hyder,2198,POINT (-133.055155796378 55.8173059571036),5650,4434,35.1,"(28.9, 41.4)",36.2,"(30.0, 42.6)"
AZ,Arizona,Yuma,4027,POINT (-113.905997385394 32.7694427722845),207842,155973,34.0,"(29.5, 38.9)",35.9,"(31.2, 40.8)"
WV,West Virginia,Kanawha,54039,POINT (-81.5284979920394 38.3361284608688),175515,141139,39.2,"(35.2, 43.4)",40.5,"(36.5, 44.7)"
MN,Minnesota,Cook,27031,POINT (-90.5315273185929 47.9030512128465),5708,4868,29.1,"(22.8, 35.4)",30.7,"(24.2, 37.2)"
CA,California,San Mateo,6081,POINT (-122.328756671313 37.4231955433243),729181,588683,28.3,"(23.6, 33.2)",28.7,"(24.0, 33.6)"
MT,Montana,Cascade,30013,POINT (-111.347179329406 47.3082216376503),84864,66135,35.1,"(31.0, 39.2)",36.0,"(31.8, 40.2)"
TX,Texas,Upshur,48459,POINT (-94.941027062863 32.7365155244404),42488,32497,38.5,"(31.1, 45.9)",39.4,"(31.8, 46.8)"
FL,Florida,Alachua,12001,POINT (-82.3582005204153 29.6751856950068),284030,234132,36.0,"(31.1, 40.9)",37.7,"(32.7, 42.7)"
GA,Georgia,Marion,13197,POINT (-84.5244936517026 32.3530176982437),7449,5931,38.5,"(31.6, 45.7)",40.1,"(33.0, 47.3)"
TX,Texas,Lipscomb,48295,POINT (-100.273177516537 36.2777928293222),2854,2171,36.7,"(33.0, 40.5)",37.9,"(34.1, 41.8)"
VA,Virginia,Mecklenburg,51117,POINT (-78.3629099075077 36.6803305710598),30508,24947,39.4,"(32.9, 46.0)",41.8,"(35.2, 48.4)"
TX,Texas,Hunt,48231,POINT (-96.0854636520971 33.1236261404321),108282,82304,37.6,"(31.1, 44.6)",38.5,"(32.0, 45.5)"
IA,Iowa,Calhoun,19025,POINT (-94.640451820039 42.3852630941622),9725,7657,30.6,"(24.4, 37.1)",32.0,"(25.7, 38.6)"
MN,Minnesota,Benton,27009,POINT (-93.9988594342603 45.6990214355598),41463,31075,28.6,"(23.7, 34.4)",28.8,"(23.9, 34.6)"
FL,Florida,Escambia,12033,POINT (-87.3627693924499 30.6679205302184),324878,257637,37.1,"(32.1, 42.1)",38.1,"(33.0, 43.2)"
AR,Arkansas,Clay,5021,POINT (-90.4170776785868 36.3683675945226),14265,11193,37.1,"(30.6, 44.4)",38.8,"(32.1, 46.2)"
VA,Virginia,Montgomery,51121,POINT (-80.3869155076976 37.1749810714002),98915,84088,31.9,"(26.8, 37.4)",33.9,"(28.5, 39.5)"
SC,South Carolina,Anderson,45007,POINT (-82.6374096675296 34.5192653476143),209581,162780,34.2,"(29.7, 38.8)",34.9,"(30.4, 39.5)"
MT,Montana,Wheatland,30107,POINT (-109.844548715577 46.466368536061),2032,1531,32.0,"(25.5, 39.1)",33.6,"(26.9, 40.8)"
GA,Georgia,Jefferson,13163,POINT (-82.4184402738849 33.0543979409705),15314,11803,43.6,"(36.3, 51.3)",44.6,"(37.3, 52.4)"
NC,North Carolina,Lee,37105,POINT (-79.1714912683052 35.4750989187809),65476,50217,38.4,"(31.5, 45.5)",39.1,"(32.2, 46.2)"
MN,Minnesota,Nicollet,27103,POINT (-94.2481865808286 44.3500738745181),34441,27121,29.9,"(24.5, 35.7)",30.9,"(25.3, 36.7)"
KS,Kansas,Lane,20101,POINT (-100.46607537017 38.4811944728281),1556,1192,34.6,"(28.0, 41.7)",36.6,"(29.9, 43.9)"
NC,North Carolina,Pender,37141,POINT (-77.9052662106959 34.5249111261759),65737,51154,32.2,"(25.8, 39.0)",32.9,"(26.4, 39.8)"
TX,Texas,Clay,48077,POINT (-98.2085350681817 33.7856218212952),10486,8388,34.6,"(28.0, 41.8)",36.0,"(29.2, 43.3)"
FL,Florida,Lafayette,12067,POINT (-83.1809583435739 29.9855286865018),7786,6280,39.6,"(33.1, 46.5)",40.8,"(34.1, 47.7)"
AK,Alaska,Kusilvak,2158,POINT (-163.385871730467 62.1566155670538),8278,4793,45.9,"(38.4, 54.0)",45.6,"(38.1, 53.6)"
KS,Kansas,Johnson,20091,POINT (-94.8224767307195 38.8837274899277),619195,475697,30.2,"(27.3, 33.2)",30.8,"(27.8, 33.8)"
NC,North Carolina,Lenoir,37107,POINT (-77.6409595927808 35.2387324403638),54633,42248,39.8,"(32.7, 47.3)",41.4,"(34.2, 49.0)"
KY,Kentucky,Bullitt,21029,POINT (-85.6958525101028 37.9697045348797),83836,66249,41.6,"(34.4, 49.1)",42.3,"(35.1, 49.9)"
KS,Kansas,Grant,20067,POINT (-101.30797577292 37.5622733577485),7197,5071,32.6,"(26.4, 39.1)",33.4,"(27.0, 39.9)"
WI,Wisconsin,Pierce,55093,POINT (-92.4224986307832 44.719500944718),42532,34057,33.6,"(28.4, 39.3)",35.0,"(29.7, 40.8)"
OK,Oklahoma,Washington,40147,POINT (-95.9043568219824 36.7152366150181),53242,40508,39.9,"(33.6, 46.3)",41.1,"(34.8, 47.7)"
NE,Nebraska,Sherman,31163,POINT (-98.97571168813 41.220445026197),2980,2320,31.3,"(25.1, 37.9)",33.4,"(26.9, 40.2)"
NE,Nebraska,Dixon,31051,POINT (-96.8678961363766 42.4933821972659),5464,4099,31.5,"(25.7, 37.9)",32.8,"(26.8, 39.3)"
VA,Virginia,Orange,51137,POINT (-78.0140876981667 38.2455445836208),37991,29909,37.8,"(31.4, 44.2)",39.2,"(32.8, 45.8)"
ME,Maine,Kennebec,23011,POINT (-69.7673372512067 44.4089507036888),125540,102126,34.6,"(30.4, 38.7)",35.8,"(31.5, 39.9)"
OH,Ohio,Guernsey,39059,POINT (-81.494271058754 40.0520872571802),38098,29746,40.1,"(34.3, 45.7)",41.3,"(35.4, 47.0)"
CT,Connecticut,Capitol,9110,POINT (-72.5720699045246 41.8184543884154),981447,783914,36.8,"(33.6, 40.7)",37.5,"(34.2, 40.6)"
TX,Texas,Milam,48331,POINT (-96.9765048988869 30.7863766498583),25628,19779,37.3,"(30.3, 44.5)",38.8,"(31.5, 46.1)"
MS,Mississippi,Rankin,28121,POINT (-89.9456334806311 32.2640207305277),158979,123960,38.1,"(32.4, 44.1)",38.8,"(33.0, 44.9)"
